tweet_ids,number_of_likes,number_of_retweets,number_of_followers,numer_of_friends,source,Date_Time
754120377874386944,7752,2302,8897927,18,Twitter for iPhone,Sat Jul 16 01:08:03 +0000 2016
753655901052166144,5738,2128,8897926,18,Twitter for iPhone,Thu Jul 14 18:22:23 +0000 2016
753420520834629632,7740,3468,8897926,18,Twitter for iPhone,Thu Jul 14 02:47:04 +0000 2016
753398408988139520,5647,1861,8897926,18,Twitter for iPhone,Thu Jul 14 01:19:12 +0000 2016
753375668877008896,7498,2270,8897926,18,Twitter for iPhone,Wed Jul 13 23:48:51 +0000 2016
753298634498793472,0,5559,8897926,18,Twitter for iPhone,Wed Jul 13 18:42:44 +0000 2016
753294487569522689,3300,1015,8897926,18,Twitter for iPhone,Wed Jul 13 18:26:16 +0000 2016
753039830821511168,36414,20394,8897926,18,Vine - Make a Scene,Wed Jul 13 01:34:21 +0000 2016
753026973505581056,3852,937,8897926,18,Twitter for iPhone,Wed Jul 13 00:43:15 +0000 2016
752932432744185856,12379,6697,8897926,18,Vine - Make a Scene,Tue Jul 12 18:27:35 +0000 2016
752917284578922496,6810,1536,8897926,18,Twitter for iPhone,Tue Jul 12 17:27:23 +0000 2016
752701944171524096,0,2788,8897927,18,Twitter for iPhone,Tue Jul 12 03:11:42 +0000 2016
752682090207055872,5901,1557,8897927,18,Twitter for iPhone,Tue Jul 12 01:52:49 +0000 2016
752660715232722944,4297,1519,8897927,18,Twitter for iPhone,Tue Jul 12 00:27:52 +0000 2016
752568224206688256,5387,2224,8897927,18,Vine - Make a Scene,Mon Jul 11 18:20:21 +0000 2016
752519690950500352,7236,3370,8897927,18,Twitter for iPhone,Mon Jul 11 15:07:30 +0000 2016
752334515931054080,3750,1068,8897927,18,Twitter for iPhone,Mon Jul 11 02:51:40 +0000 2016
752309394570878976,0,15834,8897927,18,Twitter for iPhone,Mon Jul 11 01:11:51 +0000 2016
752173152931807232,5840,1787,8897927,18,Twitter for iPhone,Sun Jul 10 16:10:29 +0000 2016
751950017322246144,3007,892,8897927,18,Vine - Make a Scene,Sun Jul 10 01:23:49 +0000 2016
751937170840121344,5080,1286,8897927,18,Twitter for iPhone,Sun Jul 10 00:32:46 +0000 2016
751830394383790080,5699,1897,8897927,18,Twitter for iPhone,Sat Jul 09 17:28:29 +0000 2016
751793661361422336,5699,2833,8897927,18,Vine - Make a Scene,Sat Jul 09 15:02:31 +0000 2016
751598357617971201,7785,2973,8897927,18,Twitter for iPhone,Sat Jul 09 02:06:27 +0000 2016
751583847268179968,4306,1072,8897927,18,Twitter for iPhone,Sat Jul 09 01:08:47 +0000 2016
751538714308972544,4943,1230,8897927,18,Twitter for iPhone,Fri Jul 08 22:09:27 +0000 2016
751456908746354688,3156,978,8897927,18,Twitter for iPhone,Fri Jul 08 16:44:23 +0000 2016
751251247299190784,12274,5738,8897927,18,Twitter for iPhone,Fri Jul 08 03:07:09 +0000 2016
751205363882532864,6198,1766,8897927,18,Twitter for iPhone,Fri Jul 08 00:04:50 +0000 2016
751132876104687617,4962,1272,8897927,18,Twitter for iPhone,Thu Jul 07 19:16:47 +0000 2016
750868782890057730,4680,1326,8897927,18,Twitter for iPhone,Thu Jul 07 01:47:22 +0000 2016
750719632563142656,12915,4894,8897927,18,Twitter for iPhone,Wed Jul 06 15:54:42 +0000 2016
750506206503038976,4362,1120,8897927,18,Twitter for iPhone,Wed Jul 06 01:46:38 +0000 2016
750429297815552001,12910,4171,8897927,18,Twitter for iPhone,Tue Jul 05 20:41:01 +0000 2016
750383411068534784,4469,1121,8897927,18,Twitter for iPhone,Tue Jul 05 17:38:41 +0000 2016
750381685133418496,682,27,8897927,18,Twitter for iPhone,Tue Jul 05 17:31:49 +0000 2016
750147208377409536,3038,937,8897927,18,Twitter for iPhone,Tue Jul 05 02:00:06 +0000 2016
750132105863102464,3538,1260,8897927,18,Twitter for iPhone,Tue Jul 05 01:00:05 +0000 2016
750117059602808832,4249,1277,8897927,18,Twitter for iPhone,Tue Jul 05 00:00:18 +0000 2016
750101899009982464,2981,823,8897927,18,Twitter for iPhone,Mon Jul 04 23:00:03 +0000 2016
750086836815486976,2128,520,8897927,18,TweetDeck,Mon Jul 04 22:00:12 +0000 2016
750071704093859840,7676,3236,8897927,18,Twitter for iPhone,Mon Jul 04 21:00:04 +0000 2016
750056684286914561,3102,878,8897927,18,TweetDeck,Mon Jul 04 20:00:23 +0000 2016
750041628174217216,3104,596,8897927,18,TweetDeck,Mon Jul 04 19:00:33 +0000 2016
750026558547456000,2664,767,8897927,18,TweetDeck,Mon Jul 04 18:00:41 +0000 2016
750011400160841729,3174,884,8897927,18,TweetDeck,Mon Jul 04 17:00:26 +0000 2016
749996283729883136,2995,800,8897927,18,TweetDeck,Mon Jul 04 16:00:22 +0000 2016
749981277374128128,5010,2407,8897927,18,TweetDeck,Mon Jul 04 15:00:45 +0000 2016
749774190421639168,4579,1291,8897927,18,Twitter for iPhone,Mon Jul 04 01:17:51 +0000 2016
749417653287129088,5972,1604,8897927,18,Twitter for iPhone,Sun Jul 03 01:41:06 +0000 2016
749403093750648834,2560,517,8897927,18,Twitter for iPhone,Sun Jul 03 00:43:15 +0000 2016
749395845976588288,8375,3349,8897927,18,Twitter for iPhone,Sun Jul 03 00:14:27 +0000 2016
749317047558017024,5385,2183,8897927,18,Twitter for iPhone,Sat Jul 02 19:01:20 +0000 2016
749075273010798592,5634,2025,8897927,18,Vine - Make a Scene,Sat Jul 02 03:00:36 +0000 2016
749064354620928000,4703,1494,8897927,18,Twitter for iPhone,Sat Jul 02 02:17:13 +0000 2016
749036806121881602,3032,770,8897927,18,Twitter for iPhone,Sat Jul 02 00:27:45 +0000 2016
748977405889503236,10558,3302,8897927,18,Twitter for iPhone,Fri Jul 01 20:31:43 +0000 2016
748932637671223296,5679,2188,8897927,18,Twitter for iPhone,Fri Jul 01 17:33:49 +0000 2016
748705597323898880,2719,926,8897927,18,Twitter Web Client,Fri Jul 01 02:31:39 +0000 2016
748699167502000129,4648,1545,8897927,18,Twitter for iPhone,Fri Jul 01 02:06:06 +0000 2016
748692773788876800,4164,1299,8897927,18,Twitter for iPhone,Fri Jul 01 01:40:41 +0000 2016
748575535303884801,5940,1931,8897928,18,Twitter for iPhone,Thu Jun 30 17:54:50 +0000 2016
748568946752774144,2162,654,8897927,18,Twitter for iPhone,Thu Jun 30 17:28:39 +0000 2016
748346686624440324,5106,1205,8897927,18,Twitter for iPhone,Thu Jun 30 02:45:28 +0000 2016
748337862848962560,7456,4000,8897928,18,Vine - Make a Scene,Thu Jun 30 02:10:24 +0000 2016
748324050481647620,3611,734,8897928,18,Twitter for iPhone,Thu Jun 30 01:15:31 +0000 2016
748307329658011649,3608,694,8897929,18,Twitter for iPhone,Thu Jun 30 00:09:04 +0000 2016
748220828303695873,13839,7576,8897929,18,Vine - Make a Scene,Wed Jun 29 18:25:21 +0000 2016
747963614829678593,5658,2085,8897929,18,Twitter for iPhone,Wed Jun 29 01:23:16 +0000 2016
747933425676525569,6472,2479,8897929,18,Twitter for iPhone,Tue Jun 28 23:23:19 +0000 2016
747885874273214464,2871,941,8897927,18,Twitter for iPhone,Tue Jun 28 20:14:22 +0000 2016
747844099428986880,2758,727,8897929,18,Twitter for iPhone,Tue Jun 28 17:28:22 +0000 2016
747816857231626240,4741,1131,8897929,18,Twitter for iPhone,Tue Jun 28 15:40:07 +0000 2016
747651430853525504,1346,151,8897929,18,Twitter for iPhone,Tue Jun 28 04:42:46 +0000 2016
747648653817413632,12605,5691,8897929,18,Vine - Make a Scene,Tue Jun 28 04:31:44 +0000 2016
747600769478692864,2282,544,8897929,18,Twitter for iPhone,Tue Jun 28 01:21:27 +0000 2016
747594051852075008,3593,1026,8897929,18,Twitter for iPhone,Tue Jun 28 00:54:46 +0000 2016
747512671126323200,5397,1571,8897929,18,Twitter for iPhone,Mon Jun 27 19:31:23 +0000 2016
747461612269887489,3787,1018,8897929,18,Twitter for iPhone,Mon Jun 27 16:08:30 +0000 2016
747439450712596480,5296,1862,8897929,18,Vine - Make a Scene,Mon Jun 27 14:40:26 +0000 2016
747242308580548608,0,2831,8897929,18,Twitter for iPhone,Mon Jun 27 01:37:04 +0000 2016
747219827526344708,5133,1523,8897929,18,Twitter for iPhone,Mon Jun 27 00:07:44 +0000 2016
747204161125646336,3295,888,8897929,18,Twitter for iPhone,Sun Jun 26 23:05:29 +0000 2016
747103485104099331,9338,3849,8897930,18,Twitter for iPhone,Sun Jun 26 16:25:26 +0000 2016
746906459439529985,2839,289,8897930,18,Twitter for iPhone,Sun Jun 26 03:22:31 +0000 2016
746872823977771008,5850,2075,8897930,18,Twitter for iPhone,Sun Jun 26 01:08:52 +0000 2016
746818907684614144,5209,1696,8897930,18,Twitter for iPhone,Sat Jun 25 21:34:37 +0000 2016
746790600704425984,4763,1557,8897930,18,Twitter for iPhone,Sat Jun 25 19:42:08 +0000 2016
746757706116112384,9351,3799,8897930,18,Vine - Make a Scene,Sat Jun 25 17:31:25 +0000 2016
746726898085036033,5916,1746,8897930,18,Twitter for iPhone,Sat Jun 25 15:29:00 +0000 2016
746542875601690625,4922,1836,8897930,18,Vine - Make a Scene,Sat Jun 25 03:17:46 +0000 2016
746521445350707200,0,957,8897930,18,Twitter for iPhone,Sat Jun 25 01:52:36 +0000 2016
746507379341139972,4554,1057,8897930,18,Twitter for iPhone,Sat Jun 25 00:56:43 +0000 2016
746369468511756288,6045,1591,8897930,18,Twitter for iPhone,Fri Jun 24 15:48:42 +0000 2016
746131877086527488,6746,2127,8897930,18,Twitter for iPhone,Fri Jun 24 00:04:36 +0000 2016
746056683365994496,3489,790,8897930,18,Twitter for iPhone,Thu Jun 23 19:05:49 +0000 2016
745789745784041472,3928,1034,8897930,18,Twitter for iPhone,Thu Jun 23 01:25:06 +0000 2016
745712589599014916,6840,2261,8897930,18,Twitter for iPhone,Wed Jun 22 20:18:30 +0000 2016
745433870967832576,6909,2474,8897930,18,Twitter for iPhone,Wed Jun 22 01:50:58 +0000 2016
745422732645535745,8376,2354,8897930,18,Twitter for iPhone,Wed Jun 22 01:06:43 +0000 2016
745314880350101504,6990,2677,8897930,18,Twitter for iPhone,Tue Jun 21 17:58:09 +0000 2016
745074613265149952,7647,3377,8897930,18,Vine - Make a Scene,Tue Jun 21 02:03:25 +0000 2016
745057283344719872,7081,2180,8897930,18,Twitter for iPhone,Tue Jun 21 00:54:33 +0000 2016
744995568523612160,2904,596,8897930,18,Twitter for iPhone,Mon Jun 20 20:49:19 +0000 2016
744971049620602880,7691,2613,8897930,18,Twitter for iPhone,Mon Jun 20 19:11:53 +0000 2016
744709971296780288,5469,1515,8897930,18,Twitter for iPhone,Mon Jun 20 01:54:27 +0000 2016
744334592493166593,6618,2049,8897930,18,Twitter for iPhone,Sun Jun 19 01:02:50 +0000 2016
744234799360020481,152494,75474,8897930,18,Twitter for iPhone,Sat Jun 18 18:26:18 +0000 2016
744223424764059648,1621,352,8897930,18,Twitter for iPhone,Sat Jun 18 17:41:06 +0000 2016
743980027717509120,4073,1064,8897930,18,Twitter for iPhone,Sat Jun 18 01:33:55 +0000 2016
743895849529389061,3572,937,8897930,18,Twitter for iPhone,Fri Jun 17 19:59:26 +0000 2016
743835915802583040,0,2005,8897930,18,Twitter for iPhone,Fri Jun 17 16:01:16 +0000 2016
743609206067040256,4364,1345,8897930,18,Twitter for iPhone,Fri Jun 17 01:00:24 +0000 2016
743595368194129920,17876,6334,8897930,18,Twitter for iPhone,Fri Jun 17 00:05:25 +0000 2016
743545585370791937,3445,915,8897930,18,Twitter for iPhone,Thu Jun 16 20:47:36 +0000 2016
743510151680958465,7730,3624,8897930,18,Twitter Web Client,Thu Jun 16 18:26:48 +0000 2016
743253157753532416,4125,1189,8897930,18,Twitter for iPhone,Thu Jun 16 01:25:36 +0000 2016
743222593470234624,6046,1856,8897930,18,Twitter for iPhone,Wed Jun 15 23:24:09 +0000 2016
743210557239623680,3751,1327,8897930,18,Twitter for iPhone,Wed Jun 15 22:36:19 +0000 2016
742534281772302336,6896,3464,8897930,18,Vine - Make a Scene,Tue Jun 14 01:49:03 +0000 2016
742528092657332225,4305,1906,8897930,18,Twitter for iPhone,Tue Jun 14 01:24:27 +0000 2016
742465774154047488,7086,3800,8897930,18,Twitter for iPhone,Mon Jun 13 21:16:49 +0000 2016
742423170473463808,9576,3635,8897930,18,Twitter for iPhone,Mon Jun 13 18:27:32 +0000 2016
742385895052087300,6634,1906,8897929,18,Twitter for iPhone,Mon Jun 13 15:59:24 +0000 2016
742161199639494656,4210,1327,8897929,18,Twitter for iPhone,Mon Jun 13 01:06:33 +0000 2016
742150209887731712,4978,1501,8897929,18,Twitter for iPhone,Mon Jun 13 00:22:53 +0000 2016
741793263812808706,4426,1465,8897929,18,Twitter for iPhone,Sun Jun 12 00:44:30 +0000 2016
741743634094141440,7968,2660,8897929,18,Twitter for iPhone,Sat Jun 11 21:27:17 +0000 2016
741438259667034112,3593,792,8897929,18,Twitter for iPhone,Sat Jun 11 01:13:51 +0000 2016
741303864243200000,8558,3107,8897929,18,Twitter for iPhone,Fri Jun 10 16:19:48 +0000 2016
741099773336379392,9734,5341,8897929,18,Vine - Make a Scene,Fri Jun 10 02:48:49 +0000 2016
741067306818797568,9290,2995,8897929,18,Twitter for iPhone,Fri Jun 10 00:39:48 +0000 2016
740995100998766593,6183,2638,8897929,18,Twitter for iPhone,Thu Jun 09 19:52:53 +0000 2016
740711788199743490,3320,910,8897929,18,Twitter for iPhone,Thu Jun 09 01:07:06 +0000 2016
740699697422163968,2774,753,8897929,18,Twitter for iPhone,Thu Jun 09 00:19:04 +0000 2016
740676976021798912,17700,6611,8897930,18,Twitter for iPhone,Wed Jun 08 22:48:46 +0000 2016
740373189193256964,34137,12919,8897930,18,Twitter for iPhone,Wed Jun 08 02:41:38 +0000 2016
740365076218183684,2396,419,8897930,18,Twitter for iPhone,Wed Jun 08 02:09:24 +0000 2016
740359016048689152,3209,837,8897930,18,Twitter for iPhone,Wed Jun 08 01:45:19 +0000 2016
740214038584557568,6522,1904,8897930,18,Twitter for iPhone,Tue Jun 07 16:09:13 +0000 2016
739979191639244800,19432,5724,8897930,18,Twitter for iPhone,Tue Jun 07 00:36:02 +0000 2016
739932936087216128,3954,1048,8897930,18,Twitter for iPhone,Mon Jun 06 21:32:13 +0000 2016
739844404073074688,3707,833,8897930,18,Twitter for iPhone,Mon Jun 06 15:40:26 +0000 2016
739623569819336705,3665,1318,8897930,18,Vine - Make a Scene,Mon Jun 06 01:02:55 +0000 2016
739606147276148736,5256,1597,8897930,18,Twitter for iPhone,Sun Jun 05 23:53:41 +0000 2016
739544079319588864,38441,20528,8897930,18,Twitter for iPhone,Sun Jun 05 19:47:03 +0000 2016
739485634323156992,6957,2835,8897930,18,Twitter for iPhone,Sun Jun 05 15:54:48 +0000 2016
739238157791694849,112762,56177,8897930,18,Twitter for iPhone,Sat Jun 04 23:31:25 +0000 2016
738891149612572673,104,6,8897930,18,Twitter for iPhone,Sat Jun 04 00:32:32 +0000 2016
738885046782832640,3672,1106,8897930,18,Twitter for iPhone,Sat Jun 04 00:08:17 +0000 2016
738883359779196928,3218,764,8897930,18,Twitter for iPhone,Sat Jun 04 00:01:35 +0000 2016
738537504001953792,4947,1480,8897930,18,Twitter for iPhone,Fri Jun 03 01:07:16 +0000 2016
738402415918125056,3174,801,8897930,18,Twitter for iPhone,Thu Jun 02 16:10:29 +0000 2016
738184450748633089,4213,1174,8897930,18,Twitter for iPhone,Thu Jun 02 01:44:22 +0000 2016
738166403467907072,8520,3233,8897930,18,Twitter for iPhone,Thu Jun 02 00:32:39 +0000 2016
738156290900254721,2434,619,8897930,18,Twitter for iPhone,Wed Jun 01 23:52:28 +0000 2016
737826014890496000,5119,1708,8897930,18,Twitter for iPhone,Wed Jun 01 02:00:04 +0000 2016
737800304142471168,9722,3347,8897930,18,Twitter for iPhone,Wed Jun 01 00:17:54 +0000 2016
737678689543020544,4892,1272,8897930,18,Twitter for iPhone,Tue May 31 16:14:39 +0000 2016
737445876994609152,9963,4304,8897930,18,Twitter for iPhone,Tue May 31 00:49:32 +0000 2016
737322739594330112,3501,783,8897930,18,Twitter for iPhone,Mon May 30 16:40:14 +0000 2016
737310737551491075,14248,7181,8897930,18,Twitter for iPhone,Mon May 30 15:52:33 +0000 2016
736736130620620800,4120,1665,8897930,18,Twitter for iPhone,Sun May 29 01:49:16 +0000 2016
736392552031657984,17194,7117,8897930,18,Vine - Make a Scene,Sat May 28 03:04:00 +0000 2016
736365877722001409,3860,1195,8897930,18,Twitter for iPhone,Sat May 28 01:18:00 +0000 2016
736225175608430592,7872,2696,8898588,18,Twitter for iPhone,Fri May 27 15:58:54 +0000 2016
736010884653420544,7663,2877,8897930,18,Twitter for iPhone,Fri May 27 01:47:23 +0000 2016
735991953473572864,3492,1106,8897930,18,Twitter for iPhone,Fri May 27 00:32:10 +0000 2016
735648611367784448,3931,1069,8897930,18,Twitter for iPhone,Thu May 26 01:47:51 +0000 2016
735635087207878657,5989,2269,8897930,18,Twitter for iPhone,Thu May 26 00:54:06 +0000 2016
735274964362878976,12650,4849,8897930,18,Twitter for iPhone,Wed May 25 01:03:06 +0000 2016
735256018284875776,3236,848,8897930,18,Twitter for iPhone,Tue May 24 23:47:49 +0000 2016
735137028879360001,3043,940,8897930,18,Twitter for iPhone,Tue May 24 15:55:00 +0000 2016
734912297295085568,2677,511,8897930,18,Twitter for iPhone,Tue May 24 01:02:00 +0000 2016
734787690684657664,12173,6092,8897930,18,Twitter for iPhone,Mon May 23 16:46:51 +0000 2016
734776360183431168,2429,517,8897929,18,Twitter for iPhone,Mon May 23 16:01:50 +0000 2016
734559631394082816,1446,383,8897929,18,Vine - Make a Scene,Mon May 23 01:40:38 +0000 2016
733828123016450049,3477,752,8897929,18,Twitter for iPhone,Sat May 21 01:13:53 +0000 2016
733822306246479872,3564,990,8897929,18,Twitter for iPhone,Sat May 21 00:50:46 +0000 2016
733482008106668032,3039,913,8897929,18,Twitter for iPhone,Fri May 20 02:18:32 +0000 2016
733460102733135873,4055,1233,8897929,18,Twitter for iPhone,Fri May 20 00:51:30 +0000 2016
733109485275860992,51893,16526,8897929,18,Twitter for iPhone,Thu May 19 01:38:16 +0000 2016
732732193018155009,2364,517,8897929,18,Twitter for iPhone,Wed May 18 00:39:02 +0000 2016
732726085725589504,3455,863,8897929,18,Twitter for iPhone,Wed May 18 00:14:46 +0000 2016
732585889486888962,3557,755,8897929,18,Twitter for iPhone,Tue May 17 14:57:41 +0000 2016
732375214819057664,7841,2424,8897929,18,Twitter for iPhone,Tue May 17 01:00:32 +0000 2016
732005617171337216,14445,5211,8897929,18,Twitter for iPhone,Mon May 16 00:31:53 +0000 2016
731285275100512256,3396,965,8897929,18,Twitter for iPhone,Sat May 14 00:49:30 +0000 2016
731156023742988288,3730,1225,8897929,18,Twitter for iPhone,Fri May 13 16:15:54 +0000 2016
730924654643314689,5972,1912,8897929,18,Twitter for iPhone,Fri May 13 00:56:32 +0000 2016
730573383004487680,4742,2069,8897929,18,Twitter for iPhone,Thu May 12 01:40:42 +0000 2016
730427201120833536,3385,1008,8897930,18,Twitter for iPhone,Wed May 11 15:59:50 +0000 2016
730211855403241472,3709,1027,8897930,18,Twitter for iPhone,Wed May 11 01:44:07 +0000 2016
730196704625098752,4697,1822,8897930,18,Twitter for iPhone,Wed May 11 00:43:55 +0000 2016
729854734790754305,3916,1081,8897930,18,Twitter for iPhone,Tue May 10 02:05:03 +0000 2016
729838605770891264,1681,367,8897930,18,Twitter for iPhone,Tue May 10 01:00:58 +0000 2016
729823566028484608,3857,1206,8897930,18,Twitter for iPhone,Tue May 10 00:01:12 +0000 2016
729463711119904772,5615,2237,8897930,18,Twitter for iPhone,Mon May 09 00:11:16 +0000 2016
729113531270991872,1826,308,8897930,18,Twitter for iPhone,Sun May 08 00:59:46 +0000 2016
728986383096946689,3057,789,8897930,18,Twitter for iPhone,Sat May 07 16:34:32 +0000 2016
728760639972315136,4528,1642,8897930,18,Twitter for iPhone,Sat May 07 01:37:30 +0000 2016
728751179681943552,2682,651,8897930,18,Twitter for iPhone,Sat May 07 00:59:55 +0000 2016
728653952833728512,3216,1002,8897930,18,Twitter for iPhone,Fri May 06 18:33:34 +0000 2016
728409960103686147,4757,1923,8897931,18,Twitter for iPhone,Fri May 06 02:24:02 +0000 2016
728387165835677696,3596,928,8897931,18,Twitter for iPhone,Fri May 06 00:53:27 +0000 2016
728046963732717569,4162,1162,8897931,18,Twitter for iPhone,Thu May 05 02:21:37 +0000 2016
728035342121635841,4413,1619,8897931,18,Twitter for iPhone,Thu May 05 01:35:26 +0000 2016
728015554473250816,4003,1066,8897931,18,Twitter for iPhone,Thu May 05 00:16:48 +0000 2016
727685679342333952,2874,616,8897931,18,Twitter for iPhone,Wed May 04 02:26:00 +0000 2016
727644517743104000,5697,1686,8897931,18,Twitter for iPhone,Tue May 03 23:42:26 +0000 2016
727524757080539137,4342,1178,8897931,18,Twitter for iPhone,Tue May 03 15:46:33 +0000 2016
727314416056803329,3238,716,8897931,18,Twitter for iPhone,Tue May 03 01:50:44 +0000 2016
727286334147182592,2962,789,8897931,18,Twitter for iPhone,Mon May 02 23:59:09 +0000 2016
727175381690781696,3797,1341,8897931,18,Twitter for iPhone,Mon May 02 16:38:15 +0000 2016
727155742655025152,3523,1278,8897931,18,Vine - Make a Scene,Mon May 02 15:20:13 +0000 2016
726935089318363137,6664,2348,8897931,18,Twitter for iPhone,Mon May 02 00:43:25 +0000 2016
726887082820554753,3715,1466,8897931,18,Twitter for iPhone,Sun May 01 21:32:40 +0000 2016
726828223124897792,3460,972,8897931,18,Twitter for iPhone,Sun May 01 17:38:46 +0000 2016
726224900189511680,4289,1102,8897931,18,Twitter for iPhone,Sat Apr 30 01:41:23 +0000 2016
725842289046749185,6873,2569,8897931,18,Twitter for iPhone,Fri Apr 29 00:21:01 +0000 2016
725786712245440512,4055,1329,8897931,18,Twitter for iPhone,Thu Apr 28 20:40:11 +0000 2016
725729321944506368,5061,1715,8897931,18,Twitter for iPhone,Thu Apr 28 16:52:08 +0000 2016
725458796924002305,1377,594,8897931,18,Twitter for iPhone,Wed Apr 27 22:57:10 +0000 2016
724983749226668032,3627,1261,8897931,18,Twitter for iPhone,Tue Apr 26 15:29:30 +0000 2016
724771698126512129,2273,610,8897931,18,Twitter for iPhone,Tue Apr 26 01:26:53 +0000 2016
724405726123311104,5127,1599,8897932,18,Twitter for iPhone,Mon Apr 25 01:12:38 +0000 2016
724049859469295616,4213,1717,8897932,18,Twitter for iPhone,Sun Apr 24 01:38:33 +0000 2016
724046343203856385,2581,539,8897931,18,Twitter for iPhone,Sun Apr 24 01:24:35 +0000 2016
724004602748780546,4074,1488,8897931,18,Twitter for iPhone,Sat Apr 23 22:38:43 +0000 2016
